-83.12889203103718,42.454443444052586,False,17.0,13725.844960203416
-83.12906489051397,42.446288214759825,False,14.0,18963.38380923047
-83.1331061585088,42.44759049934775,False,11.0,21823.6206532
-82.95384708701151,42.370327047737014,False,42.0,43029.541700922804
-82.95280682394241,42.369251234943974,False,39.0,41125.52917882802
-82.95280682394241,42.369251234943974,False,39.0,41125.52917882802
-82.94879686560095,42.36539723551765,False,33.0,32063.004676320114
-82.9521077350365,42.366336904008264,False,35.0,36630.83415090491
-82.9514552301342,42.37186353380239,False,34.0,43028.373203153315
-82.95589037664344,42.36963574917749,True,66.0,39304.807742166086
-82.95482473629762,42.36718983603582,False,32.0,29896.526691747586
-82.95582593735446,42.36784209589129,False,29.0,28355.65294455384
-82.94958760535195,42.363039669809645,True,66.0,38373.11084408572
-82.94648289432483,42.37198430094535,False,32.0,44855.58030114492
-82.94574114147105,42.363479927469385,False,31.0,31788.473466673935
-82.95248833220877,42.363304148654635,False,25.0,22360.667422785038
-82.93953101547949,42.37487923458549,False,16.0,28137.11206050075
-82.94030257642883,42.37457649474758,False,18.0,30331.758238359987
-82.94188319069266,42.374532148291564,False,19.0,33777.22393984609
-82.92998159355949,42.425099463011826,False,37.0,40724.84258641183
-82.92839872420257,42.42463677468865,False,40.0,42475.256143346145
-82.92842333928795,42.424224432638546,False,40.0,43292.73512508562
-82.96792875206138,42.45009472076516,False,45.0,37382.46744807947
-82.96794147615272,42.44984460728899,False,45.0,37453.93365430481
-82.96794147615272,42.44984460728899,False,45.0,37453.93365430481
-82.96794147615272,42.44984460728899,False,45.0,37453.93365430481
-82.96794147615272,42.44984460728899,False,45.0,37453.93365430481
-82.96611377690755,42.44991242259158,False,45.0,37112.4520789428
-82.96611377690755,42.44991242259158,False,45.0,37112.4520789428
-82.96854570622394,42.44895496342627,False,47.0,40007.656651119476
-82.96854570622394,42.44895496342627,False,47.0,40007.656651119476
-82.96854570622394,42.44895496342627,False,47.0,40007.656651119476
-83.00272849075102,42.44893525055423,False,23.0,26504.973588751593
-83.00272849075102,42.44893525055423,False,23.0,26504.973588751593
-83.00396002393984,42.44847217375242,False,21.0,31465.47260101616
-83.0005918135353,42.44892940805306,False,23.0,28673.76931852576
-83.02682021926282,42.448250727109674,True,47.0,27389.481176444173
-83.02682021926282,42.448250727109674,True,47.0,27389.481176444173
-83.02476763148908,42.448177984186266,False,31.0,23218.045653347377
-83.02476763148908,42.448177984186266,False,31.0,23218.045653347377
-83.0247909218901,42.44696000938498,False,32.0,23770.44637137969
-83.02196446677877,42.440976379718144,False,50.0,32928.61208893621
-83.04541844122771,42.447751818165266,False,18.0,21735.26011700344
-83.04554186679894,42.44870295436928,False,20.0,22470.02238746657
-83.04554186679894,42.44870295436928,False,20.0,22470.02238746657
-83.06488596223801,42.44420172890199,False,34.0,34486.97473171912
-83.12912599671199,42.327543186426595,False,44.0,43979.85590062362
-83.13081907141658,42.32675819903948,False,48.0,41534.299245927774
-83.12701731929381,42.330013669157935,False,53.0,48293.267312103555
-83.13188842488769,42.3311052332059,False,68.0,60910.80036683007
-83.13188842488769,42.3311052332059,False,68.0,60910.80036683007
-83.13188842488769,42.3311052332059,False,68.0,60910.80036683007
-83.13188842488769,42.3311052332059,False,68.0,60910.80036683007
-83.13188842488769,42.3311052332059,False,68.0,60910.80036683007
-83.13279606667824,42.332297525624355,False,59.0,61261.64152295074
-83.13052309454915,42.33219761076222,False,62.0,58510.82798342235
-83.13307534590984,42.33088402685641,False,68.0,59824.04971527342
-83.12666868625254,42.32484442358861,False,43.0,34634.73958909607
