-73.79472960993331,40.78640992458295,678.66,0.9955918056416247,3.0,4439.054154776947
-73.79269001139508,40.785971679367854,295.99995723471415,0.995058484905013,2.0,2328.315775461097
-73.75248912835859,40.76053068809736,0.0,0.0,0.0,0.0
-73.74255311652652,40.75178576471648,0.0,0.0,0.0,0.0
-73.96138146170809,40.796583518861404,135.012,0.9935822802472574,1.0,740.631523263118
-73.95989878607074,40.800417871432565,79.876,0.9999675133828726,1.0,333.87537279448816
-73.97500998429997,40.78263591370916,86.01,0.9999962818272415,1.0,271.19434900199866
-73.97360787356367,40.78281113348086,271.68500000000006,0.9997037398005323,2.0,1537.911390476839
-73.929884501513,40.86095681239563,378.9297479378813,0.9960715014227826,2.0,2235.66268609713
-73.92973300859559,40.864188080642045,0.0,0.0,0.0,0.0
-73.96934747101305,40.785305850560306,99.473,0.9997678091928883,1.0,421.2837417882147
-73.97142371730342,40.784695078714265,0.0,0.0,0.0,0.0
-73.98185942186241,40.78840541494759,89.457,0.9999967053059508,1.0,268.371
-73.95831480241165,40.81572603420986,73.02240905528856,0.9999921767061845,1.0,289.92891181040665
-73.96206055886344,40.81053832378524,95.57735382770365,0.9998923626950778,1.0,382.3094153108146
-74.01152015062543,40.70296793648404,134.435,0.9999996442766474,2.0,840.3092429993718
-74.01594508647072,40.70670134996077,72.991,0.9999929725118601,1.0,287.0723982267636
-74.000099711796,40.71065817258599,0.0,0.0,0.0,0.0
-73.97993388876827,40.76835920258271,229.37186235171788,0.9988670553645661,2.0,1836.7845790367242
-73.97997372237955,40.77037819209664,79.242,0.9999992599683725,1.0,237.72600000000006
-73.98173293935082,40.767857129784396,169.7600508900482,0.9999580670325158,2.0,1240.9137231312375
-73.98247806355846,40.76882186195596,163.28595859210049,0.9999988357803502,2.0,914.0045650433957
-73.98432226668443,40.769849249997925,78.554,0.9999821051106291,1.0,313.979338398688
-73.99165032984331,40.774445289115086,0.0,0.0,0.0,0.0
-73.96794862826293,40.78722909262964,79.736,0.9999991976474575,1.0,239.20800000000003
-73.97411820787846,40.79149860972249,138.34086663057747,0.9946323996219426,1.0,712.2270998330835
