-87.64793855735353,41.881800171316286,True,258.0,206071.54107432903
-87.64719306137192,41.88177640237563,True,260.0,208129.3689402696
-87.65600074631847,41.84805575233926,False,4.0,27738.927947716016
-87.68257543703503,41.832483975677526,False,21.0,68265.54159153724
-87.61390665000121,41.86037930002036,False,36.0,42009.11115282112
-87.62003830236712,41.88089862391578,True,286.0,130638.06323598913
-87.63360404659342,41.925861009147326,False,102.0,104657.959047425
-87.63926553037457,41.92595874435048,False,130.0,120128.58545419149
-87.63160687639304,41.92390931291675,False,105.0,105331.36731061662
-87.63637500460707,41.93152209744394,False,101.0,98156.0327751374
-87.63446233656636,41.93251376022304,False,107.0,99359.27660984821
-87.63923733023954,41.93209225780842,False,123.0,119777.3486246799
-87.63922375090907,41.931775621194774,False,123.0,119942.91467704206
-87.63678115694698,41.93477161307977,False,114.0,104950.96531020907
-87.63936748061185,41.93341253934712,False,124.0,117705.98733959132
-87.64085456365726,41.93279372793952,False,125.0,121735.13789309526
-87.63912802285573,41.925027157184786,False,134.0,137029.12303572506
-87.63936381999228,41.924715171284454,False,143.0,133347.48707785012
-87.6422659672185,41.92861361663806,False,151.0,143794.61476264315
-87.64180478429967,41.92832627176229,False,149.0,143585.98718309417
-87.63965220514493,41.92738923172549,False,134.0,129410.0409539128
-87.64619867398142,41.927856008692494,False,167.0,155363.2487383006
-87.68632297393955,41.87887260506958,True,201.0,170098.37737968203
-87.68272680934896,41.87719389263925,False,190.0,171191.85624844895
-87.68272680934896,41.87719389263925,False,190.0,171191.85624844895
-87.68272680934896,41.87719389263925,False,190.0,171191.85624844895
-87.68317265082904,41.87756355219316,True,192.0,170261.1826402535
-87.68605765418555,41.87499353684529,True,205.0,165333.44947176208
-87.68763725544306,41.87675249437011,True,209.0,165681.7352703166
-87.68632483946078,41.876895030727276,True,211.0,167534.7356969345
-87.71290842890303,41.875745386072936,True,388.0,182106.3736025277
-87.7060696649477,41.87390719380025,True,367.0,178527.98182304038
-87.7060993043802,41.87366563677982,True,367.0,178467.55408810126
-87.71921117694744,41.8764998433993,True,398.0,184312.32143853907
-87.74341671443254,41.791272277109336,False,60.0,103825.77218562069
-87.7438075461718,41.79127635516366,False,62.0,102908.28975512023
-87.7438075461718,41.79127635516366,False,62.0,102908.28975512023
-87.74032628001511,41.79097108156519,False,70.0,117334.5561964905
