-87.64793855735353,41.881800171316286,143.026,0.9995025163052957,3.0,578.6857740532166
-87.64719306137192,41.88177640237563,151.02,0.9393005967521328,2.0,735.1452835386746
-87.65600074631847,41.84805575233926,0.0,0.0,0.0,0.0
-87.68257543703503,41.832483975677526,0.0,0.0,0.0,0.0
-87.61390665000121,41.86037930002036,0.0,0.0,0.0,0.0
-87.62003830236712,41.88089862391578,0.0,0.0,0.0,0.0
-87.63360404659342,41.925861009147326,0.0,0.0,0.0,0.0
-87.63926553037457,41.92595874435048,0.0,0.0,0.0,0.0
-87.63160687639304,41.92390931291675,0.0,0.0,0.0,0.0
-87.63637500460707,41.93152209744394,0.0,0.0,0.0,0.0
-87.63446233656636,41.93251376022304,0.0,0.0,0.0,0.0
-87.63923733023954,41.93209225780842,0.0,0.0,0.0,0.0
-87.63922375090907,41.931775621194774,184.54109940253628,0.9921269575736719,3.0,855.6114551140782
-87.63678115694698,41.93477161307977,0.0,0.0,0.0,0.0
-87.63936748061185,41.93341253934712,0.0,0.0,0.0,0.0
-87.64085456365726,41.93279372793952,279.76216065042195,0.9629887767703085,4.0,1761.8990615738298
-87.63912802285573,41.925027157184786,0.0,0.0,0.0,0.0
-87.63936381999228,41.924715171284454,0.0,0.0,0.0,0.0
-87.6422659672185,41.92861361663806,132.0709093289277,0.9771089114181222,2.0,561.9502991536802
-87.64180478429967,41.92832627176229,132.0709093289277,0.9891822702618521,2.0,474.76863731571086
-87.63965220514493,41.92738923172549,0.0,0.0,0.0,0.0
-87.64619867398142,41.927856008692494,0.0,0.0,0.0,0.0
-87.68632297393955,41.87887260506958,204.937,0.9999999999999997,8.0,834.6647194708299
-87.68272680934896,41.87719389263925,94.856,0.9999995022351658,3.0,317.9980003592556
-87.68272680934896,41.87719389263925,94.856,0.9999995022351658,3.0,317.9980003592556
-87.68272680934896,41.87719389263925,94.856,0.9999995022351658,3.0,317.9980003592556
-87.68317265082904,41.87756355219316,0.0,0.0,0.0,0.0
-87.68605765418555,41.87499353684529,236.88200238215205,0.999828755159075,6.0,1619.584988004056
-87.68763725544306,41.87675249437011,0.0,0.0,0.0,0.0
-87.68632483946078,41.876895030727276,236.88200238215205,0.9999999413272168,7.0,1255.571677103083
-87.71290842890303,41.875745386072936,0.0,0.0,0.0,0.0
-87.7060696649477,41.87390719380025,212.025,0.999990282098035,4.0,653.9221157709349
-87.7060993043802,41.87366563677982,212.025,0.9999918760278323,4.0,645.1137000188794
-87.71921117694744,41.8764998433993,192.661,0.9975752778322424,3.0,710.8982155192791
-87.74341671443254,41.791272277109336,275.7675644909528,0.999986924630942,5.0,978.8068508865397
-87.7438075461718,41.79127635516366,275.7675644909528,0.9999973605335905,5.0,875.5748269878551
-87.7438075461718,41.79127635516366,275.7675644909528,0.9999973605335905,5.0,875.5748269878551
-87.74032628001511,41.79097108156519,0.0,0.0,0.0,0.0
-87.73753874340136,41.78424853603114,517.114884349673,0.9836539802393595,6.0,2694.9602956879526
-87.73753874340136,41.78424853603114,517.114884349673,0.9836539802393595,6.0,2694.9602956879526
-87.73869470301086,41.792163629999926,0.0,0.0,0.0,0.0
-87.74360484528252,41.80764030069792,217.8490019538088,0.997449345232184,4.0,1135.1278124773785
-87.74360484528252,41.80764030069792,217.8490019538088,0.997449345232184,4.0,1135.1278124773785
-87.74364072130895,41.80764144128508,217.8490019538088,0.997727914163532,4.0,1118.0357558138517
-87.74197536118295,41.80759488732342,216.95830717047482,0.998761444047435,4.0,1036.2193138591826
-87.74315726958717,41.803974665519476,0.0,0.0,0.0,0.0
-87.74361756845177,41.80398543178014,0.0,0.0,0.0,0.0
-87.74650764821527,41.80761790242655,0.0,0.0,0.0,0.0
-87.7453732891642,41.81128155834917,0.0,0.0,0.0,0.0
-87.75247442456589,41.79398773973705,0.0,0.0,0.0,0.0
-87.75247442456589,41.79398773973705,0.0,0.0,0.0,0.0
-87.74034533102939,41.79459372530921,0.0,0.0,0.0,0.0
